(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353627,0.0705965)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.353406,0.0705524)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.352744,0.0704201)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.351641,0.0702)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.3501,0.0698923)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.348123,0.0694977)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.345715,0.069017)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.34288,0.068451)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.339623,0.0678008)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.33595,0.0670675)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.331868,0.0662527)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
(-0.327386,0.0653577)
