(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30454,-6.16414e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30434,-6.16318e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30372,-6.16029e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30271,-6.15548e-06)
(1.30128,-6.14874e-06)
(1.30128,-6.14874e-06)
(1.30128,-6.14874e-06)
(1.30128,-6.14874e-06)
(1.30128,-6.14874e-06)
(1.30128,-6.14874e-06)
(1.30128,-6.14874e-06)
(1.30128,-6.14874e-06)
