(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
(-0.313499,-0.000534696)
