0.0210359,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0732358,0.0579562,0.0450587,0.0338976,0.0240595,0.015263,0.00730844,4.82925e-05,-0.00662909,-0.0154031,-0.0198436,-0.0194324,-0.0187493,-0.0177976,-0.0165822,-0.0151098,-0.0133896,-0.011433,-0.00925482,-0.00687374,-0.0043128,-0.00160037,0.00122912,0.00413447,0.00706716,0.00997114,0.0127832,0.0154339,0.01785,0.0199571,0.0216843,0.0229686,0.0237605,
0.0107013,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0732358,0.0579562,0.0450587,0.0338976,0.0240595,0.015263,0.00730844,4.82925e-05,-0.00738771,-0.0102048,-0.00996699,-0.00957323,-0.00902755,-0.00833559,-0.00750479,-0.00654442,-0.00546568,-0.00428184,-0.00300828,-0.00166258,-0.000264517,0.001164,0.00259906,0.00401502,0.00538491,0.00668097,0.00787535,0.00894099,0.00985253,0.0105874,0.0111266,0.0114561,
0.00127577,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0732358,0.0579562,0.0450587,0.0338976,0.0240595,0.015263,0.00730844,0.00127577,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,0.000186831,
-0.00738771,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0732358,0.0579562,0.0450587,0.0338976,0.0240595,0.015263,0.0107013,0.0114561,0.0111266,0.0105874,0.00985253,0.00894099,0.00787535,0.00668097,0.00538491,0.00401502,0.00259906,0.001164,-0.000264517,-0.00166258,-0.00300828,-0.00428184,-0.00546568,-0.00654442,-0.00750479,-0.00833559,-0.00902755,-0.00957323,-0.00996699,-0.0102048,
-0.0154031,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0732358,0.0579562,0.0450587,0.0338976,0.0240595,0.0210359,0.0237605,0.0229686,0.0216843,0.0199571,0.01785,0.0154339,0.0127832,0.00997114,0.00706716,0.00413447,0.00122912,-0.00160037,-0.0043128,-0.00687374,-0.00925482,-0.011433,-0.0133896,-0.0151098,-0.0165822,-0.0177976,-0.0187493,-0.0194324,-0.0198436,
-0.0228605,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0732358,0.0579562,0.0450587,0.0338976,0.0324732,0.0373026,0.0358504,0.0335254,0.0304548,0.0267903,0.0226906,0.0183081,0.0137792,0.00922085,0.00472872,0.000379176,-0.0037685,-0.00766928,-0.0112896,-0.0146048,-0.0175972,-0.0202544,-0.0225676,-0.0245311,-0.0261411,-0.0273951,-0.0282916,-0.0288298,
-0.0298325,-0.0185644,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0732358,0.0579562,0.0450587,0.0452764,0.0523477,0.0499323,0.0461357,0.0412449,0.0355747,0.0294236,0.023047,0.0166484,0.010381,0.00435546,-0.00135162,-0.00668911,-0.0116244,-0.0161378,-0.0202189,-0.023863,-0.0270692,-0.0298391,-0.0321753,-0.0340811,-0.0355597,-0.0366136,-0.0372451,
-0.0363785,-0.0239464,-0.0185644,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0732358,0.0579562,0.0598156,0.0692509,0.0653931,0.0594888,0.0521402,0.0439361,0.0353638,0.0267838,0.0184414,0.0104927,0.00303013,-0.00389623,-0.0102638,-0.0160667,-0.0213094,-0.0260015,-0.0301554,-0.0337843,-0.0369009,-0.039517,-0.041643,-0.0432875,-0.0444572,-0.0451571,
-0.0425475,-0.0290015,-0.0239464,-0.0185644,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0732358,0.076634,0.088498,0.0824109,0.0734551,0.0628255,0.0515162,0.0402102,0.0293191,0.0190645,0.00954927,0.000807852,-0.00716287,-0.014385,-0.020889,-0.0267079,-0.0318741,-0.0364176,-0.0403654,-0.0437409,-0.0465643,-0.0488523,-0.0506182,-0.0518723,-0.0526219,
-0.0483805,-0.0337673,-0.0290015,-0.0239464,-0.0185644,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.0919906,0.0965777,0.110767,0.101106,0.0877105,0.0728121,0.0578752,0.0436631,0.0305004,0.018482,0.00759371,-0.0022238,-0.011045,-0.0189448,-0.025993,-0.0322516,-0.0377743,-0.0426074,-0.04679,-0.0503548,-0.0533287,-0.0557337,-0.0575871,-0.0589018,-0.0596871,
-0.0539122,-0.0382751,-0.0337673,-0.0290015,-0.0239464,-0.0185644,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.116314,0.121069,0.137014,0.121389,0.101595,0.0814124,0.0625339,0.0454721,0.0302495,0.016723,0.00471224,-0.00595541,-0.0154308,-0.0238413,-0.0312929,-0.037873,-0.0436538,-0.0486947,-0.0530447,-0.0567435,-0.0598236,-0.0623109,-0.0642256,-0.0655827,-0.0663929,
-0.0591723,-0.0425514,-0.0382751,-0.0337673,-0.0290015,-0.0239464,-0.0185644,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.151145,0.152793,0.168534,0.142582,0.113944,0.0877832,0.0650593,0.0454894,0.0285786,0.013877,0.00102255,-0.0102672,-0.0202117,-0.0289828,-0.0367158,-0.0435181,-0.0494759,-0.0546585,-0.059122,-0.0629114,-0.0660631,-0.0686057,-0.0705615,-0.071947,-0.0727739,
-0.0641861,-0.0466189,-0.0425514,-0.0382751,-0.0337673,-0.0290015,-0.0239464,-0.0185644,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.216551,0.197853,0.206716,0.16261,0.123023,0.0910923,0.0651764,0.0437065,0.0255889,0.0100789,-0.00334056,-0.0150391,-0.0252877,-0.03429,-0.0422019,-0.0491446,-0.0552137,-0.060485,-0.0650194,-0.0688653,-0.0720614,-0.0746383,-0.0766196,-0.0780227,-0.0788599,
-0.0689757,-0.050497,-0.0466189,-0.0425514,-0.0382751,-0.0337673,-0.0290015,-0.0239464,-0.0185644,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.332076,0.278686,0.250691,0.176817,0.126901,0.0908041,0.0628579,0.0402584,0.0214511,0.00549054,-0.00823866,-0.0201586,-0.0305705,-0.0396962,-0.0477031,-0.0547201,-0.0608479,-0.066166,-0.0707376,-0.074613,-0.0778324,-0.0804273,-0.0824219,-0.0838343,-0.0846768,
-0.0735603,-0.0542025,-0.050497,-0.0466189,-0.0425514,-0.0382751,-0.0337673,-0.0290015,-0.0239464,-0.0185644,-0.0128104,-0.00662909,4.82925e-05,0.00730844,0.015263,0.0240595,0.0338976,0.0450587,0.0579562,0.0732358,0.0919906,0.116314,0.151145,0.216551,0.397175,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,-0.0663654,-0.071697,-0.0762794,-0.0801635,-0.0833897,-0.0859897,-0.0879882,-0.0894032,-0.0902473,
-0.0732372,-0.0540243,-0.0503199,-0.046444,-0.0423801,-0.0381091,-0.0336088,-0.0288536,-0.0238129,-0.0184508,-0.0127239,-0.00657958,4.66402e-05,0.00723536,0.0150886,0.023738,0.0333567,0.044178,0.0565227,0.0708412,0.0877633,0.108089,0.132232,0.156727,0.249705,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,-0.0663654,-0.071697,-0.0762794,-0.0801635,-0.0833897,-0.0859897,-0.0879882,-0.0894032,
-0.0724521,-0.0534881,-0.0497873,-0.0459181,-0.0418649,-0.0376099,-0.0331325,-0.0284091,-0.0234123,-0.01811,-0.0124645,-0.00643153,4.17978e-05,0.00701831,0.0145729,0.0227942,0.0317854,0.0416601,0.0525277,0.0644478,0.0773094,0.090543,0.102589,0.110517,0.156645,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,-0.0663654,-0.071697,-0.0762794,-0.0801635,-0.0833897,-0.0859897,-0.0879882,
-0.0711984,-0.0525894,-0.0488946,-0.0450367,-0.0410018,-0.036774,-0.0323355,-0.0276663,-0.0227436,-0.0175422,-0.0120336,-0.00618629,3.41003e-05,0.00666367,0.0137379,0.0212866,0.0293234,0.0378264,0.0467015,0.05572,0.0644266,0.0720457,0.0774988,0.0797049,0.109123,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,-0.0663654,-0.071697,-0.0762794,-0.0801635,-0.0833897,-0.0859897,
-0.0694647,-0.0513202,-0.0476341,-0.0437927,-0.0397843,-0.0355958,-0.0312134,-0.026622,-0.0218056,-0.0167481,-0.0114332,-0.00584616,2.4079e-05,0.00618162,0.0126176,0.019301,0.0261641,0.0330818,0.0398441,0.0461294,0.0514942,0.0554132,0.0573951,0.0571509,0.0767577,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,-0.0663654,-0.071697,-0.0762794,-0.0801635,-0.0833897,
-0.0672353,-0.0496692,-0.0459948,-0.0421756,-0.0382027,-0.0340671,-0.0297596,-0.0252719,-0.0205966,-0.0157284,-0.0106661,-0.00541441,1.24235e-05,0.00558553,0.0112546,0.0169388,0.0225158,0.0278115,0.0325943,0.0365837,0.0394802,0.0410222,0.0410534,0.0395704,0.0523274,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,-0.0663654,-0.071697,-0.0762794,-0.0801635,
-0.0644891,-0.0476209,-0.0439616,-0.0401711,-0.0362442,-0.0321767,-0.0279658,-0.0236107,-0.0191145,-0.0144848,-0.00973666,-0.00489535,-6.69791e-08,0.0048912,0.00969636,0.0143043,0.0185719,0.0223265,0.0253771,0.0275358,0.0286498,0.028633,0.0274866,0.0252991,0.0328392,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,-0.0663654,-0.071697,-0.0762794,
-0.0611987,-0.0451553,-0.0415153,-0.0377613,-0.0338926,-0.0299111,-0.0258212,-0.0216318,-0.0173572,-0.0130194,-0.00865018,-0.00429436,-1.25395e-05,0.00411605,0.0079919,0.0114961,0.0144953,0.0168524,0.0184424,0.0191715,0.0189939,0.0179209,0.0160186,0.0133953,0.0167558,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,-0.0663654,-0.071697,
-0.0573295,-0.0422472,-0.0386314,-0.0349231,-0.0311273,-0.027253,-0.0233134,-0.0193278,-0.0153232,-0.0113359,-0.00741375,-0.00361802,-2.4146e-05,0.00327841,0.00618895,0.00860146,0.0104139,0.0115403,0.0119226,0.0115403,0.0104139,0.00860146,0.00618895,0.00327841,0.00318107,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,-0.0663654,
-0.0528381,-0.0388645,-0.0352792,-0.031628,-0.0279232,-0.0241819,-0.0204274,-0.0166906,-0.0130112,-0.00943944,-0.00603637,-0.00287412,-3.41003e-05,0.00239674,0.00433203,0.0056941,0.00642315,0.00648528,0.00587754,0.00462837,0.00279336,0.000447538,-0.00232365,-0.00543282,-0.00845284,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,-0.0602205,
-0.0476697,-0.0349674,-0.0314203,-0.0278407,-0.0242494,-0.0206731,-0.0171462,-0.0137117,-0.0104218,-0.00733776,-0.00452934,-0.00207181,-4.17309e-05,0.00148918,0.00246127,0.00283395,0.00259109,0.00174325,0.000326184,-0.00160393,-0.00397731,-0.00671787,-0.00974961,-0.0130014,-0.0185283,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,-0.0531818,
-0.0417555,-0.0305056,-0.0270067,-0.0235175,-0.0200684,-0.0166974,-0.0134509,-0.0103834,-0.0075575,-0.00504161,-0.00290675,-0.00122162,-4.65242e-05,0.000573034,0.000611869,6.83734e-05,-0.00103526,-0.00265596,-0.00473501,-0.00720446,-0.00999327,-0.0130324,-0.0162586,-0.0196159,-0.0273146,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,-0.0451472,
-0.035008,-0.0254155,-0.0219783,-0.018604,-0.0153347,-0.0122209,-0.00932081,-0.00669916,-0.00442473,-0.00256604,-0.00118596,-0.000335522,-4.81585e-05,-0.000335522,-0.00118596,-0.00256604,-0.00442473,-0.00669916,-0.00932081,-0.0122209,-0.0153347,-0.018604,-0.0219783,-0.0254155,-0.035008,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,-0.0359854,
-0.0273146,-0.0196159,-0.0162586,-0.0130324,-0.00999327,-0.00720446,-0.00473501,-0.00265596,-0.00103526,6.83734e-05,0.000611869,0.000573034,-4.65242e-05,-0.00122162,-0.00290675,-0.00504161,-0.0075575,-0.0103834,-0.0134509,-0.0166974,-0.0200684,-0.0235175,-0.0270067,-0.0305056,-0.0417555,-0.0451472,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,-0.0255255,
-0.0185283,-0.0130014,-0.00974961,-0.00671787,-0.00397731,-0.00160393,0.000326184,0.00174325,0.00259109,0.00283395,0.00246127,0.00148918,-4.17309e-05,-0.00207181,-0.00452934,-0.00733776,-0.0104218,-0.0137117,-0.0171462,-0.0206731,-0.0242494,-0.0278407,-0.0314203,-0.0349674,-0.0476697,-0.0531818,-0.0451472,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,-0.0135404,
-0.00845284,-0.00543282,-0.00232365,0.000447538,0.00279336,0.00462837,0.00587754,0.00648528,0.00642315,0.0056941,0.00433203,0.00239674,-3.41003e-05,-0.00287412,-0.00603637,-0.00943944,-0.0130112,-0.0166906,-0.0204274,-0.0241819,-0.0279232,-0.031628,-0.0352792,-0.0388645,-0.0528381,-0.0602205,-0.0531818,-0.0451472,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,0.000280568,
0.00318107,0.00327841,0.00618895,0.00860146,0.0104139,0.0115403,0.0119226,0.0115403,0.0104139,0.00860146,0.00618895,0.00327841,-2.4146e-05,-0.00361802,-0.00741375,-0.0113359,-0.0153232,-0.0193278,-0.0233134,-0.027253,-0.0311273,-0.0349231,-0.0386314,-0.0422472,-0.0573295,-0.0663654,-0.0602205,-0.0531818,-0.0451472,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,0.0163756,
0.0167558,0.0133953,0.0160186,0.0179209,0.0189939,0.0191715,0.0184424,0.0168524,0.0144953,0.0114961,0.0079919,0.00411605,-1.25395e-05,-0.00429436,-0.00865018,-0.0130194,-0.0173572,-0.0216318,-0.0258212,-0.0299111,-0.0338926,-0.0377613,-0.0415153,-0.0451553,-0.0611987,-0.071697,-0.0663654,-0.0602205,-0.0531818,-0.0451472,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,0.0353913,
0.0328392,0.0252991,0.0274866,0.028633,0.0286498,0.0275358,0.0253771,0.0223265,0.0185719,0.0143043,0.00969636,0.0048912,-6.69791e-08,-0.00489535,-0.00973666,-0.0144848,-0.0191145,-0.0236107,-0.0279658,-0.0321767,-0.0362442,-0.0401711,-0.0439616,-0.0476209,-0.0644891,-0.0762794,-0.071697,-0.0663654,-0.0602205,-0.0531818,-0.0451472,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,0.0583385,
0.0523274,0.0395704,0.0410534,0.0410222,0.0394802,0.0365837,0.0325943,0.0278115,0.0225158,0.0169388,0.0112546,0.00558553,1.24235e-05,-0.00541441,-0.0106661,-0.0157284,-0.0205966,-0.0252719,-0.0297596,-0.0340671,-0.0382027,-0.0421756,-0.0459948,-0.0496692,-0.0672353,-0.0801635,-0.0762794,-0.071697,-0.0663654,-0.0602205,-0.0531818,-0.0451472,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,0.0869317,
0.0767577,0.0571509,0.0573951,0.0554132,0.0514942,0.0461294,0.0398441,0.0330818,0.0261641,0.019301,0.0126176,0.00618162,2.4079e-05,-0.00584616,-0.0114332,-0.0167481,-0.0218056,-0.026622,-0.0312134,-0.0355958,-0.0397843,-0.0437927,-0.0476341,-0.0513202,-0.0694647,-0.0833897,-0.0801635,-0.0762794,-0.071697,-0.0663654,-0.0602205,-0.0531818,-0.0451472,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,0.124455,
0.109123,0.0797049,0.0774988,0.0720457,0.0644266,0.05572,0.0467015,0.0378264,0.0293234,0.0212866,0.0137379,0.00666367,3.41003e-05,-0.00618629,-0.0120336,-0.0175422,-0.0227436,-0.0276663,-0.0323355,-0.036774,-0.0410018,-0.0450367,-0.0488946,-0.0525894,-0.0711984,-0.0859897,-0.0833897,-0.0801635,-0.0762794,-0.071697,-0.0663654,-0.0602205,-0.0531818,-0.0451472,-0.0359854,-0.0255255,-0.0135404,0.000280568,0.0163756,0.0353913,0.0583385,0.0869317,0.124455,0.178659,0.281027,0.462274,0.281027,0.178659,
