1.64934,0,0,0,0,0,0,0,0,0,-0.0147062,-0.0166139,-0.0159103,-0.0147702,-0.0132398,-0.011378,-0.00925254,-0.00693547,-0.00449938,-0.00201424,-0.00132301,-0.00801869,-0.0172829,-0.0275954,-0.0392187,-0.0525245,-0.0680604,-0.0866696,-0.109699,-0.139189,-0.097018,0.0783475,0.0783047,0.0782417,0.0781438,0.0779797,0.0776727,0.0769888,0.07486,0.0481623,
-0.0857048,3.14159,0,0,0,0,0,0,0,0,-0.0278831,-0.032815,-0.0311832,-0.0285791,-0.0251566,-0.0210992,-0.0165994,-0.0118413,-0.00699032,-0.00218804,-6.27042e-05,-0.00663231,-0.0155844,-0.0254677,-0.0364793,-0.0488735,-0.0629729,-0.0791544,-0.0977135,-0.118255,-0.0782775,0.0272055,0.0185225,0.00704121,-0.00826426,-0.0286936,-0.0555562,-0.0891738,-0.126531,-0.158431,
-0.0432032,0,3.14159,0,0,0,0,0,0,0,-0.0426306,-0.0507909,-0.0477987,-0.0431252,-0.037159,-0.0303199,-0.0229988,-0.015524,-0.00815212,-0.00107298,0.00214336,-0.00447286,-0.0129618,-0.0222214,-0.0323692,-0.0435284,-0.0557999,-0.0691824,-0.0833713,-0.0973218,-0.0624767,0.0109061,0.00278999,-0.00694821,-0.0184404,-0.031627,-0.0460686,-0.0607201,-0.0738061,-0.083048,
-0.0288656,0,0,3.14159,0,0,0,0,0,0,-0.0593726,-0.0709485,-0.0659159,-0.0582971,-0.0489492,-0.0386831,-0.0281445,-0.0177918,-0.0079236,0.00127896,0.00519721,-0.00164832,-0.009571,-0.0180885,-0.0272452,-0.0370573,-0.0474719,-0.0582898,-0.0690291,-0.0787453,-0.0497026,0.00478075,-0.00191319,-0.00949879,-0.0178811,-0.0268171,-0.035861,-0.0443356,-0.0513753,-0.0560752,
-0.0216708,0,0,0,3.14159,0,0,0,0,0,-0.0787307,-0.0938356,-0.085659,-0.0738325,-0.0600818,-0.0457612,-0.0317427,-0.0185143,-0.00631454,0.00476231,0.00897608,0.00171733,-0.00558418,-0.013312,-0.0214556,-0.0299607,-0.0386954,-0.0473972,-0.0556075,-0.0626254,-0.0391763,0.00205661,-0.00348063,-0.00953527,-0.0159691,-0.0225494,-0.028935,-0.034684,-0.0392971,-0.0422986,
-0.0173465,0,0,0,0,3.14159,0,0,0,0,-0.10167,-0.120196,-0.107026,-0.0892191,-0.069943,-0.0510944,-0.0335568,-0.0176451,-0.00340443,0.00923269,0.0133465,0.00549875,-0.00116749,-0.00811294,-0.0152918,-0.0226134,-0.0299189,-0.0369531,-0.0433408,-0.0485912,-0.030288,0.000696458,-0.00397569,-0.00896303,-0.0141291,-0.0192761,-0.0241439,-0.0284237,-0.0317899,-0.0339486,
-0.0144607,0,0,0,0,0,3.14159,0,0,0,-0.129807,-0.151033,-0.129685,-0.103567,-0.0777739,-0.054261,-0.0334534,-0.0152315,0.000669918,0.0145245,0.0181765,0.00957992,0.00353294,-0.0026732,-0.00897407,-0.0152661,-0.0213932,-0.0271343,-0.0322003,-0.0362509,-0.022622,-3.67686e-05,-0.00405777,-0.00827698,-0.01257,-0.0167711,-0.0206764,-0.0240568,-0.0266815,-0.0283491,
-0.012398,0,0,0,0,0,0,3.14159,0,0,-0.166168,-0.187587,-0.152534,-0.115515,-0.0827765,-0.0549692,-0.0314325,-0.0114064,0.00573407,0.0204679,0.0233444,0.0138603,0.00839701,0.00286774,-0.00265633,-0.00807283,-0.0132416,-0.0179812,-0.0220737,-0.0252813,-0.0158945,-0.000451827,-0.00397166,-0.00761791,-0.0112795,-0.0148163,-0.0180638,-0.0208442,-0.0229835,-0.0243341,
-0.0108503,0,0,0,0,0,0,0,3.14159,0,-0.217556,-0.230837,-0.172935,-0.123329,-0.0843146,-0.0531372,-0.0276292,-0.00636503,0.0115975,0.0269015,0.0287436,0.0182568,0.0133311,0.00840868,0.00356021,-0.0011202,-0.00551254,-0.00947166,-0.0128337,-0.0154303,-0.00990686,-0.000693162,-0.00381803,-0.00702314,-0.0102095,-0.0132571,-0.0160297,-0.0183842,-0.0201839,-0.0213147,
-0.00964608,0,0,0,0,0,0,0,0,3.14159,-0.308402,-0.278534,-0.185969,-0.125418,-0.0821439,-0.0489217,-0.0222851,-0.000335657,0.0180724,0.033681,0.0342849,0.0227037,0.0182652,0.0138796,0.00961311,0.0055487,0.00178662,-0.00155813,-0.00436201,-0.00650346,-0.00451583,-0.000834292,-0.00364113,-0.00649739,-0.00931447,-0.0119882,-0.0144033,-0.0164413,-0.0179912,-0.0189616,
