0.220223,0.226949,0.15631,0.118693,0.0924234,0.0721681,0.0556663,0.0417369,0.0296829,0.0190577,0.0147062,0.0166139,0.0159103,0.0147702,0.0132398,0.011378,0.00925254,0.00693547,0.00449938,0.00201424,0.00132301,0.00801869,0.0172829,0.0275954,0.0392187,0.0525245,0.0680604,0.0866696,0.109699,0.139189,0.097018,0.0320634,0.0336331,0.0354868,0.0377019,0.0403993,0.0437844,0.0482509,0.0547285,0.0669931,
0.149695,0.351715,0.226949,0.15631,0.118693,0.0924234,0.0721681,0.0556663,0.0417369,0.0296829,0.0278831,0.032815,0.0311832,0.0285791,0.0251566,0.0210992,0.0165994,0.0118413,0.00699032,0.00218804,6.27042e-05,0.00663231,0.0155844,0.0254677,0.0364793,0.0488735,0.0629729,0.0791544,0.0977135,0.118255,0.0782775,0.0252419,0.0264642,0.0278332,0.0293504,0.0310043,0.0327559,0.0345135,0.036101,0.0372495,
0.099289,0.226949,0.351715,0.226949,0.15631,0.118693,0.0924234,0.0721681,0.0556663,0.0417369,0.0426306,0.0507909,0.0477987,0.0431252,0.037159,0.0303199,0.0229988,0.015524,0.00815212,0.00107298,-0.00214336,0.00447286,0.0129618,0.0222214,0.0323692,0.0435284,0.0557999,0.0691824,0.0833713,0.0973218,0.0624767,0.0198603,0.0207482,0.021696,0.0226851,0.0236855,0.0246532,0.0255278,0.0262355,0.0267003,
0.0746625,0.15631,0.226949,0.351715,0.226949,0.15631,0.118693,0.0924234,0.0721681,0.0556663,0.0593726,0.0709485,0.0659159,0.0582971,0.0489492,0.0386831,0.0281445,0.0177918,0.0079236,-0.00127896,-0.00519721,0.00164832,0.009571,0.0180885,0.0272452,0.0370573,0.0474719,0.0582898,0.0690291,0.0787453,0.0497026,0.0156968,0.0163779,0.0170845,0.0177982,0.0184941,0.0191411,0.019703,0.0201415,0.0204213,
0.0579912,0.118693,0.15631,0.226949,0.351715,0.226949,0.15631,0.118693,0.0924234,0.0721681,0.0787307,0.0938356,0.085659,0.0738325,0.0600818,0.0457612,0.0317427,0.0185143,0.00631454,-0.00476231,-0.00897608,-0.00171733,0.00558418,0.013312,0.0214556,0.0299607,0.0386954,0.0473972,0.0556075,0.0626254,0.0391763,0.0123521,0.0129003,0.0134591,0.0140124,0.0145409,0.0150221,0.0154317,0.0157457,0.0159436,
0.0453533,0.0924234,0.118693,0.15631,0.226949,0.351715,0.226949,0.15631,0.118693,0.0924234,0.10167,0.120196,0.107026,0.0892191,0.069943,0.0510944,0.0335568,0.0176451,0.00340443,-0.00923269,-0.0133465,-0.00549875,0.00116749,0.00811294,0.0152918,0.0226134,0.0299189,0.0369531,0.0433408,0.0485912,0.030288,0.00957174,0.010029,0.0104894,0.0109397,0.0113641,0.0117456,0.0120664,0.01231,0.0124623,
0.0351682,0.0721681,0.0924234,0.118693,0.15631,0.226949,0.351715,0.226949,0.15631,0.118693,0.129807,0.151033,0.129685,0.103567,0.0777739,0.054261,0.0334534,0.0152315,-0.000669918,-0.0145245,-0.0181765,-0.00957992,-0.00353294,0.0026732,0.00897407,0.0152661,0.0213932,0.0271343,0.0322003,0.0362509,0.022622,0.00719824,0.00758977,0.0079807,0.00835954,0.00871346,0.00902883,0.00929203,0.00949052,0.0096141,
0.0266353,0.0556663,0.0721681,0.0924234,0.118693,0.15631,0.226949,0.351715,0.226949,0.15631,0.166168,0.187587,0.152534,0.115515,0.0827765,0.0549692,0.0314325,0.0114064,-0.00573407,-0.0204679,-0.0233444,-0.0138603,-0.00839701,-0.00286774,0.00265633,0.00807283,0.0132416,0.0179812,0.0220737,0.0252813,0.0158945,0.00513017,0.0054722,0.00581153,0.00613821,0.00644142,0.00670994,0.0069328,0.00710012,0.00720395,
0.019292,0.0417369,0.0556663,0.0721681,0.0924234,0.118693,0.15631,0.226949,0.351715,0.226949,0.217556,0.230837,0.172935,0.123329,0.0843146,0.0531372,0.0276292,0.00636503,-0.0115975,-0.0269015,-0.0287436,-0.0182568,-0.0133311,-0.00840868,-0.00356021,0.0011202,0.00551254,0.00947166,0.0128337,0.0154303,0.00990686,0.0032991,0.00360258,0.00390218,0.00418916,0.00445422,0.00468786,0.00488099,0.0050255,0.00511497,
0.0128467,0.0296829,0.0417369,0.0556663,0.0721681,0.0924234,0.118693,0.15631,0.226949,0.351715,0.308402,0.278534,0.185969,0.125418,0.0821439,0.0489217,0.0222851,0.000335657,-0.0180724,-0.033681,-0.0342849,-0.0227037,-0.0182652,-0.0138796,-0.00961311,-0.0055487,-0.00178662,0.00155813,0.00436201,0.00650346,0.00451583,0.00165695,0.00192961,0.00219772,0.00245351,0.00268885,0.00289556,0.00306589,0.00319301,0.00327158,
