1.64934,0,0,0,0,0,0,0,0,0,-0.087262,-0.174234,-0.17338,-0.172013,-0.170209,-0.168061,-0.165669,-0.163135,-0.160549,-0.157992,-0.0827,-0.01079,-0.0132661,-0.0166994,-0.0216519,-0.0291631,-0.0413266,-0.0628494,-0.105944,-0.207957,-0.133186,0.0783475,0.0783047,0.0782417,0.0781438,0.0779797,0.0776727,0.0769888,0.07486,0.0481623,
-0.0857048,3.14159,0,0,0,0,0,0,0,0,-0.0969409,-0.193069,-0.190717,-0.187062,-0.182436,-0.177206,-0.17171,-0.16623,-0.160973,-0.156077,-0.0849007,-0.0198751,-0.0242649,-0.0302501,-0.0386806,-0.0510262,-0.0699566,-0.100536,-0.152418,-0.241061,-0.146618,0.0272055,0.0185225,0.00704121,-0.00826426,-0.0286936,-0.0555562,-0.0891738,-0.126531,-0.158431,
-0.0432032,0,3.14159,0,0,0,0,0,0,0,-0.109016,-0.216217,-0.211085,-0.203444,-0.194318,-0.184666,-0.175217,-0.166432,-0.158547,-0.151639,-0.0856016,-0.0279096,-0.0337209,-0.0414513,-0.0519782,-0.0666726,-0.087676,-0.118177,-0.162069,-0.220679,-0.124913,0.0109061,0.00278999,-0.00694821,-0.0184404,-0.031627,-0.0460686,-0.0607201,-0.0738061,-0.083048,
-0.0288656,0,0,3.14159,0,0,0,0,0,0,-0.124491,-0.245218,-0.234924,-0.220514,-0.204609,-0.189164,-0.17526,-0.163296,-0.153267,-0.144984,-0.0849134,-0.0346256,-0.0413067,-0.0499358,-0.0612348,-0.076194,-0.0960798,-0.122214,-0.155093,-0.192215,-0.104211,0.00478075,-0.00191319,-0.00949879,-0.0178811,-0.0268171,-0.035861,-0.0443356,-0.0513753,-0.0560752,
-0.0216708,0,0,0,3.14159,0,0,0,0,0,-0.145017,-0.282331,-0.26234,-0.236758,-0.211379,-0.18922,-0.17109,-0.156704,-0.145424,-0.136597,-0.0830519,-0.0399325,-0.046979,-0.0557959,-0.0668824,-0.0808146,-0.0981357,-0.119052,-0.142805,-0.166753,-0.0881668,0.00205661,-0.00348063,-0.00953527,-0.0159691,-0.0225494,-0.028935,-0.034684,-0.0392971,-0.0422986,
-0.0173465,0,0,0,0,3.14159,0,0,0,0,-0.17349,-0.330867,-0.292348,-0.249163,-0.212018,-0.18346,-0.162383,-0.146944,-0.135553,-0.127046,-0.0802869,-0.0438831,-0.0508982,-0.0594016,-0.0696838,-0.0819998,-0.0964462,-0.112736,-0.129871,-0.145855,-0.0759585,0.000696458,-0.00397569,-0.00896303,-0.0141291,-0.0192761,-0.0241439,-0.0284237,-0.0317899,-0.0339486,
-0.0144607,0,0,0,0,0,3.14159,0,0,0,-0.215464,-0.39539,-0.321033,-0.252563,-0.203662,-0.171107,-0.149435,-0.134674,-0.124333,-0.116892,-0.0768948,-0.046623,-0.0533334,-0.0612243,-0.0704279,-0.0809939,-0.0927955,-0.105397,-0.117915,-0.128971,-0.0665271,-3.67686e-05,-0.00405777,-0.00827698,-0.01257,-0.0167711,-0.0206764,-0.0240568,-0.0266815,-0.0283491,
-0.012398,0,0,0,0,0,0,3.14159,0,0,-0.282918,-0.48045,-0.337633,-0.239758,-0.184284,-0.152466,-0.13317,-0.12079,-0.112457,-0.106625,-0.0731248,-0.0483419,-0.0545843,-0.0617217,-0.0697815,-0.0787013,-0.0882683,-0.0980522,-0.10736,-0.115262,-0.0590849,-0.000451827,-0.00397166,-0.00761791,-0.0112795,-0.0148163,-0.0180638,-0.0208442,-0.0229835,-0.0243341,
-0.0108503,0,0,0,0,0,0,0,3.14159,0,-0.406169,-0.580648,-0.318709,-0.204171,-0.15419,-0.129094,-0.114938,-0.106237,-0.100538,-0.0966213,-0.0691811,-0.049237,-0.054933,-0.0612821,-0.0682505,-0.0757249,-0.0834783,-0.0911404,-0.0981922,-0.104006,-0.0530897,-0.000693162,-0.00381803,-0.00702314,-0.0102095,-0.0132571,-0.0160297,-0.0183842,-0.0201839,-0.0213147,
-0.00964608,0,0,0,0,0,0,0,0,3.14159,-0.680552,-0.625131,-0.230747,-0.14604,-0.11682,-0.103421,-0.0961869,-0.0918479,-0.0890481,-0.0871431,-0.0652186,-0.0494908,-0.0546206,-0.06021,-0.0661943,-0.0724452,-0.0787535,-0.084819,-0.0902595,-0.0946467,-0.0481701,-0.000834292,-0.00364113,-0.00649739,-0.00931447,-0.0119882,-0.0144033,-0.0164413,-0.0179912,-0.0189616,
